text	label
can you please the timer	timer
set a 10 minute timer	timer
let's get a timer going for 10 minutes	timer
set a timer for two hours	timer
could you transfer $x from saving to checking	transfer
help me transfer $x from credit to debit	transfer
send 1200 dollars between usaa and navy federal accounts	transfer
i need to transfer from this account to that one	transfer
send my money between accounts	transfer
move money from one account to another	transfer
help me move my money please	transfer
i want to transfer funds between accounts	transfer
put $40 from account a to b	transfer
send 100 dollars between bank of the west and bank of america acccounts	transfer
send money from one account to another	transfer
transfer two hundred dollars between my portfolio and my money market account	transfer
i want seventy bucks transferred from b of a to chase	transfer
send $100 from paypal to my bank	transfer
transfer money from this account to that account	transfer
please switch $s checking to mortage	transfer
take $40 and transfer it to account a from b	transfer
requesting money transfer between accounts	transfer
i would like to transfer from one account to my second one	transfer
what is the process to move money from one account to another	transfer
i need to transfer from one account to my second one	transfer
deposit ten bucks from my chase account to my ally account	transfer
transfer $500 from my money market savings account to my checking account	transfer
please transfer $x from checking to saving	transfer
please transfer 100 dollars between my amazon payments and savings accounts	transfer
what's the cheapest fares from lax to sfo for round trip flights leaving april 1st and returning april 7th	book_flight
for the dates april 1st to the 7th, find me round trip air tickets from la to sfo	book_flight
what southwest flights are there for lax to sfo arriving april 1st and returning april 7th	book_flight
what airlines have flights round trip on april 1st to april 7th from lax to sfo	book_flight
find me round trip flights out of lax to sfox	book_flight
find me a flight from tijuana to guadalajara on volaris	book_flight
i need a flight to be booked from san diego to boston through frontier	book_flight
i want a flight booked from new york to san francisco with continental	book_flight
get me a flight booked from houston to phoenix with american airlines	book_flight
i want to fly southwest from dallas to phoenix	book_flight
book a flight from chicago to dc on monday and returning on wednesday	book_flight
i need to get a flight out of lax to dia on the 16th for under four hundred	book_flight
book a flight from sacremento to tampa two weeks from now and returning a month after	book_flight
i'm looking for a roundtrip flight from afw to dgb for tomorrow until next week	book_flight
i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019	book_flight
i need to get a flight out of tampa to chicago in a month for under $123	book_flight
book a flight from denver to austin on the 16th and returning on the 20th	book_flight
book a flight from bangor to las vegas on may 1st and returning july 4th	book_flight
book a flight from seattle to dallas-fort worth on april the 1st and returning on april 5th	book_flight
i need to get a flight out of seattle to dulles next week for under $500	book_flight
i'm looking for a roundtrip flight from koa to mgj for june to july	book_flight
i need to get a flight out of denver to houston on friday for under $250	book_flight
i need to get a flight out of my local airport to england on monday, the 23rd for under a grand	book_flight
i'm looking for a roundtrip flight from aaf to dia for february 23rd to february 28th	book_flight
i'm looking for a roundtrip flight from fwa to hsv for march first to march fifth	book_flight
compare fares for al italia from bucharest to tampa returning before thanksgiving	book_flight
cheapest fare for flight from tehran to new york on august 1 with return on august 20	book_flight
compare prices for flights from recife to miami leaving may 20 returning june 5	book_flight
i need you to book me a flight from chicago to montpelier via united	book_flight
i need a roundtrip flight for 5/2 to 5/8 from nyc to los angeles	book_flight
can you find me a roundtrip flight from orlando to austin for 3/28 to 4/5	book_flight
use delta to book me a flight from dallas to pittsburgh	book_flight
help me find a roundtrip flight for may 7th through the 20th from pittsburgh to chicago	book_flight
could you make a flight reservation with air emirates from orlando to london	book_flight
can you find me a flight from portland, oregon to portland, maine for under $500 on delta	book_flight
fly me from pit to pdx on delta for under $300	book_flight
book a flight from la to madrid with southwest	book_flight
i'd like a flight from laguardia to orlando on southwest for under $400	book_flight
i'm going to boston from bangor on july 25th through the 29th, and need you to find me a roundtrip flight	book_flight
i need to get from jfk to dallas with united for under $500	book_flight
i need a flight from nyc to paris with delta	book_flight
could you get me a delta flight from sioux falls to philadelphia for under $400	book_flight
i want to find a roundtrip flight from philadelphia to sioux falls from august 3rd through august 25th	book_flight
reserve me a flight from ft lauderdale to houston on southwest	book_flight
find me a roundtrip flight from dallas to los angeles from march 2 to march 10	book_flight
buy tickets for a flight from nyc to la on march 1, returning on march 5	book_flight
book me a flight out of la to chicago on march 3rd for under $500	book_flight
book flights for me from nyc to la on march 1, returning on march 5	book_flight
look for a flight out of la to chicago on march 3rd for under $500	book_flight
find me a flight from ft lauderdale to houston on southwest	book_flight
i need to book a roundtrip flight from dallas to los angeles from march 2 to march 10	book_flight
get me a flight from ft lauderale to houston on southwest	book_flight
are there any flights out of la to chicago on march 3rd for under $500	book_flight
search for a flight from nyc to la on march 1, returning on march 5	book_flight
list roundtrip flights available from dallas to los angeles from march 2 to march 10	book_flight
confirm a flight for me from ft lauderdale to houston on southwest	book_flight
search for a flight out of la to chicago on march 3rd for under $500	book_flight
buy a flight for me from nyc to la on march 1, returning on march 5	book_flight
can you show me roundtrip flights from dallas to los angeles from march 2 to march 10	book_flight
i need you to book me a flight from ft lauderdale to houston on southwest	book_flight
find me a flight from nyc to la on march 1, returning on march 5	book_flight
find me a flight out of la to chicago on march 3rd for under $500	book_flight
what are some roundtrip flights from dallas to los angeles from march 2 to march 10	book_flight
i want to buy a plane ticket to travel from miami to honolulu on the 29th of february i need a return flight on march 5th	book_flight
i need to take a flight from florida to alabama on january 25th and i need to get back by the 30th	book_flight
i want to book a flight reservation from texas to new york on may 9th and i want to come back on the 15th	book_flight
i want to book a flight from hawaii to new york on july 8th and returning on july 10th	book_flight
i need to book a flight from texas to new york on may 25th and returning on the 28th	book_flight
buy a flight from santa fe to jacksonville on new year's eve that returns on the fourth, please	book_flight
purchase a flight from slc to columbus on tuesday that returns on friday	book_flight
purchase a flight from fiji to san diego on november 1 that returns on december 1, please	book_flight
purchase a flight from boise to sacramento on sunday and returning on wednesday	book_flight
buy a flight from phoenix to el paso on august 30 that returns on labor day	book_flight
book delta ticket madison to atlanta	book_flight
make delta reservation from madison to atlanta	book_flight
madison to atlanta delta ticket	book_flight
buy delta ticket madison to atlanta	book_flight
schedule flight from madison to atlanta on delta	book_flight
book a flight from pensacola, fl to houston, tx on 17 february 2019 and returning on 7 march 2019	book_flight
book a flight from jacksonville, fl to atlanta, ga on 14 february 2019 and returning on 1 march 2019	book_flight
book a flight from key west, fl to san antonio, tx on 18 february 2019 and returning on 5 march 2019	book_flight
book a flight from tampa, fl to baltimore, md on 11 february 2019 and returning on 19 march 2019	book_flight
book a flight from miami, fl to columbus, ga on 16 february 2019 and returning on 2 march 2019	book_flight
show me roundtrip flights from dallas to houston for march 7 and march 10	book_flight
i am needing you to look up roundtrip flights form houston to miami for april 12 and april 15	book_flight
could you check and let me know roundtrip flights from dallas to houston for march 7 and march 20	book_flight
i need you to get me a flight booked from houston to miami on united airlines	book_flight
i am needing to get a flight out of el paso to dallas on march 10 for under $300	book_flight
would you give me available flights out of dallas to miami on june 8 for under $340	book_flight
would you let me know what flights are available out of dallas to el paso on march 20 for under $400	book_flight
let me know what flights there are out of dallas to miami on march 10 for under $450	book_flight
would you book me a flight to miami from dallas on southwest airlines	book_flight
i need a flight booked from dallas to miami on american airlines	book_flight
i am wanting you to book me a flight from houston to miami on united airlines	book_flight
would you look up roundtrip flights from dallas to houston for march 7 and march 10	book_flight
i would like to know what flights are available out of el paso to dallas on june 10 for under $300	book_flight
please get me a flight booked from miami to dallas on american airlines	book_flight
get me roundtrip flight information for flights from dallas to houston for june 8 and june 17	book_flight
get me a flight for tuesday on spiritcom to las vegas from chicago	book_flight
book me a flight from o'hare to las vegas on deltacom	book_flight
rename yourself to betty	change_ai_name
can i call you betty	change_ai_name
rename bob to betty	change_ai_name
is there a way to change your name to betty	change_ai_name
i will call you zander	change_ai_name
please change the name of you to tim	change_ai_name
can you change the name of what you respond to	change_ai_name
change the name of your system	change_ai_name
make changes to the name of the ai	change_ai_name
revise the ai name	change_ai_name
alter the name given to the ai	change_ai_name
change the ai name to a new one	change_ai_name
make a new name for the ai	change_ai_name
change your name to something funny	change_ai_name
from now, your new name will be lord vader	change_ai_name
from now on i'm going to call you ishmael	change_ai_name
i'm going to start calling you kobe now	change_ai_name
from now on, your name will be buttercup	change_ai_name
i want to change your name to theodore	change_ai_name
change your name setting to plato	change_ai_name
from here on, you'll be responding to the name captain black	change_ai_name
your name from this point forward is george	change_ai_name
i hereby rename you felix	change_ai_name
how do i change the name you came with to something else	change_ai_name
what other names can i give you	change_ai_name
i want to change your name to another name	change_ai_name
i need to change your name, do you have a new name that you like	change_ai_name
i would like to change your name to a different one	change_ai_name
i will call you cap	change_ai_name
your name is roman	change_ai_name
x will be your name	change_ai_name
your name will be queen	change_ai_name
i am going to address you as my own name	change_ai_name
will you answer if i call you lexi	change_ai_name
i would like you to think of yourself as machine and answer when i say your name as such	change_ai_name
do you mind if call you nikolai	change_ai_name
i'd like to refer to you as my house from now on	change_ai_name
may i start referring to you as jeff	change_ai_name
please respond to me when i reference skynet	change_ai_name
i want to start calling you bob	change_ai_name
please open a call to my mother	change_ai_name
is it okay if i change your name to mud	change_ai_name
can i begin calling you dave	change_ai_name
is it alright with you if i call you scarlet	change_ai_name
please change the ai name	change_ai_name
change the ai name	change_ai_name
please change the ai name for me	change_ai_name
i gotta change your name to remy	change_ai_name
i'd like to change the ai name	change_ai_name
i must change your name to amanda	change_ai_name
i want you to change the ai name	change_ai_name
i want change your name to russ	change_ai_name
i wanna change your name to audrey	change_ai_name
i need to change your name to ben	change_ai_name
i want to set your name to gaffigan	change_ai_name
i want your new name to be joshua	change_ai_name
i will call you jimbo from now on	change_ai_name
set your name to hillary	change_ai_name
can i call you dave	change_ai_name
i want your name to be samantha now	change_ai_name
i want to change the name i call you to juan	change_ai_name
you need to respond to a new name called joey	change_ai_name
change your name to ginger	change_ai_name
change your settings so that your respond to the name marion	change_ai_name
let me call you fred	change_ai_name
you will be called rose from now on	change_ai_name
let me change your name to dina	change_ai_name
i think bradley is a better name for you	change_ai_name
can we change your name to lisa	change_ai_name
i would like to call you andre 3000	change_ai_name
x is your new nickname	change_ai_name
if i may, i'd like to call you slave	change_ai_name
x is what i am calling you now	change_ai_name
can i change your name	change_ai_name
can i make your name different	change_ai_name
let's change what you respond to	change_ai_name
can i call you something else	change_ai_name
i'd like to use another name for you	change_ai_name
can i change your name to buttercup	change_ai_name
i would like to change your name to eli	change_ai_name
could i please change your name to alicia	change_ai_name
i want to change your name to emma	change_ai_name
i am wanting to change your name to felix	change_ai_name
i want to update you name now	change_ai_name
i want to update you name	change_ai_name
i want to update you name, please	change_ai_name
i want to change your name	change_ai_name
i want to change your name, please	change_ai_name
can i refer to you as mike from here on out	change_ai_name
can i change your name please	change_ai_name
i'm going to start calling you alice	change_ai_name
can i start calling you chris	change_ai_name
can i call you lucy from now on	change_ai_name
i'm calling you rupert from now on	change_ai_name
can i change your name to bob	change_ai_name
can you go by a different name	change_ai_name
can i refer to you as liz	change_ai_name
i want to start calling you marie	change_ai_name
can i rename you	change_ai_name
how can i change your name	change_ai_name
give me the apr for my mastercard	apr
please say my credit card's apr	apr
what is the credit card's apr	apr
what's my apr on my primary credit card	apr
what is the apr on my master card	apr
what apr do i have with my credit card	apr
my visa card  what's the apr on that	apr
what's the current apr for my mastercard	apr
what's the apr like for my credit card	apr
can you give me an appraisal of my card's apr	apr
what is the credit card apr if you could fill me in	apr
is the apr on my credit card good	apr
what is my credit card's apr	apr
i need the apr on my visa card	apr
what's the apr of my discover card	apr
i want to know my credit card apr	apr
tell me what my credit card's apr is	apr
how much do i pay in apr on my amex card	apr
could you please state the apr for the credit card	apr
is the apr rate on my amex pretty good	apr
my credit card's apr, please	apr
can you let me know my credit card's apr	apr
what's the apr on my amex card, please	apr
please say the apr for my credit card	apr
give me my credit card's apr	apr
does acero in maplewood allow reservations	accept_reservations
do they take reservations at bar tartine	accept_reservations
does cowgirl creamery in san francisco take reservations	accept_reservations
can i get a reservation at melting pot tomorrow	accept_reservations
will they take reservations at torris	accept_reservations
does buffalo wild wings in concord take reservations	accept_reservations
do they take reservations at buffalo wild wings	accept_reservations
do they take reservations at state bird	accept_reservations
does tartine in san francisco take reservations	accept_reservations
will qdoba take reservations	accept_reservations
does arbys in lakewood take reservations	accept_reservations
does chili's take reservations	accept_reservations
does bjs take reservations	accept_reservations
are reservations taken at redrobin	accept_reservations
do you know whether ihop does reservations	accept_reservations
tell me if per se in nyc takes reservations	accept_reservations
please find out if napolis takes lunch reservations	accept_reservations
can i make a reservation for redrobin	accept_reservations
does gramercy tavern in new york accept reservations	accept_reservations
do they take reservations at the progress	accept_reservations
do they take reservations at carrabbas	accept_reservations
does minnis take reservations	accept_reservations
do you know if benihana does reservations	accept_reservations
do they take reservations at olive garden	accept_reservations
are reservations allowed at burger king	accept_reservations
does iron skillet at the truck stop trake reservations	accept_reservations
do they accept reservations at michael's	accept_reservations
please tell me does zeus do reservations	accept_reservations
does applebees in trenton do reservations	accept_reservations
do you know if outback allows reservations	accept_reservations
does black rock take reservations	accept_reservations
can you let me if zeus accepts reservations	accept_reservations
does stanleys take brunch reservations	accept_reservations
do they take reservations at applebees	accept_reservations
can i get a reservation at champs	accept_reservations
can you tell me if ruby tuesday does reservations	accept_reservations
do you know if bottlenecks takes dinner reservations	accept_reservations
does moes in la except rerservations	accept_reservations
do you know if cheese cake factory does reservations	accept_reservations
does gramercy tavern accept reservations	accept_reservations
does pizzeria delfina in san francisco take reservations	accept_reservations
does cielo take reservations	accept_reservations
will they take reservations at chillis	accept_reservations
does burger king accept reservations	accept_reservations
do you know if olive garden does reservations	accept_reservations
how many culver's take reservations	accept_reservations
does marios in brooklyn take reservations	accept_reservations
does hannahs in galloway take reservations	accept_reservations
do they take reservations at mendy's	accept_reservations
does ruby tuesday accept reservations	accept_reservations
do you know if ruth chris does reservations	accept_reservations
does mcdonalds take reservations	accept_reservations
tell me if luigis in brick takes reservations	accept_reservations
does michael's accept reservations	accept_reservations
does buffalo wild wings do reservations	accept_reservations
will nobu take reservations	accept_reservations
can i make a reservation at michael's	accept_reservations
does bar tartine in san francisco take reservations	accept_reservations
does the restaurant michael's take reservations	accept_reservations
does nopa in san francisco take reservations	accept_reservations
can you tell me if zeus does reservations	accept_reservations
does olive garden take reservations	accept_reservations
does the steakhouse on main st take reservations	accept_reservations
does the zen garden in la take reservations	accept_reservations
does redrobin do reservations	accept_reservations
can acero take reservation	accept_reservations
does tony's in downton let you make reservations	accept_reservations
does buffalo wild wings take reservations	accept_reservations
is it possible to make reservations in advance for macaroni grill	accept_reservations
do they take reservations at arby's	accept_reservations
is it possible to make reservations with famous dave's restaurant	accept_reservations
i need to find out do you know if zeus does reservations	accept_reservations
is it possible to make reservations at chili's	accept_reservations
is there evening reservations available in the eve	accept_reservations
does chillis take reservations	accept_reservations
how many pesos can i get for one dollar	exchange_rate
what is the current going rate for exchanging dollars for pesos	exchange_rate
tell me the exchange rate between dollars and pesos	exchange_rate
let me know what the exchange rate between dollars and pesos is	exchange_rate
what's the exchange rate between dollars and pesos	exchange_rate
whats dollars won in 15	exchange_rate
what's dollars yen in 10	exchange_rate
whats pesos australian dollars in 20	exchange_rate
whats rupees dollars in 30	exchange_rate
whats euros kroner in 25	exchange_rate
how many lira can i get for 250 dollars	exchange_rate
what is the exchange rate in pesos for 100 dollars	exchange_rate
how many dollars can i exchange for 25 euros	exchange_rate
how many dollars can i exchange for 75 euros	exchange_rate
what is the equal number of dollars i can exchange for 50 pesos	exchange_rate
tell me the exchange rate between rubles and dollars	exchange_rate
i wanna know five dollars in yen and rubles	exchange_rate
what's the currency conversion between rubles and yen	exchange_rate
how many dollars can i exchange for 10 yen	exchange_rate
i wanna know the exchange rate between yen and dollars	exchange_rate
how many dollars can i exchange for 10000 rubles	exchange_rate
what is 5 in yen and rubles	exchange_rate
how many dollars can i exchange for 5000 rubles	exchange_rate
i need to know five dollars in yen and rubles	exchange_rate
how many dollars can i exchange for 10000 yen	exchange_rate
i gotta know the exchange rate between yen and rubles	exchange_rate
what's the currency conversion between rubles and dollars	exchange_rate
what's the currency conversion between usd and yen	exchange_rate
what's the currency conversion between usd and pounds	exchange_rate
i would love to know the exchange rate between rubles and pounds	exchange_rate
tell me five dollars in yen and rubles	exchange_rate
i must know five dollars in yen and rubles	exchange_rate
let me know the exchange rate between dollars and rubles	exchange_rate
how many dollars can i exchange for 100000 yen	exchange_rate
what's the currency conversion between rubles and pounds	exchange_rate
what is the exchange rate between usd and british pounds	exchange_rate
usd to yen is what right now	exchange_rate
what is the exchange rate between british pounds and yen	exchange_rate
usd to the euro exchanges at what right now	exchange_rate
what is the exchange rate between usd and the euro	exchange_rate
how much can i expect to receive if i trade in 6 yens	exchange_rate
what is the amount of dollars i get if i trade in 6 yens	exchange_rate
what is the maximum dollars i can get for 6 yens	exchange_rate
what is the quantity of dollars i receive for trading 6 yens	exchange_rate
how much dollars do i receive if i trade in 6 yens	exchange_rate
how many pesos in one dollar us	exchange_rate
how much is twenty pounds sterling in us dollars	exchange_rate
what is the the exchange rate for us dollars to euros	exchange_rate
can you tell me the exchange rate for yen to euros	exchange_rate
what is the exchange rate from pounds sterling to us dollars	exchange_rate
how many pesos equals 500 dollars	exchange_rate
tell me how many pesos equal 500 dollars	exchange_rate
what is the conversion for 500 dollars to pesos	exchange_rate
how much is 500 dollars in pesos	exchange_rate
500 dollars equals what in pesos	exchange_rate
how does 10 pounds convert to euros	exchange_rate
how many canadian dollars can i get for 5 us dollars	exchange_rate
how many euros can i exchange for 5 us dollars	exchange_rate
what is the exchange to yen if i have 100 us dollars	exchange_rate
how many us dollars can i get for 20 euros	exchange_rate
can you tell me today's rate for cad to usd	exchange_rate
how much cad can i get with my one usd	exchange_rate
is the dollar strong against the yen today	exchange_rate
tell me the exchange rate of dollars to yen	exchange_rate
what is one dollar worth in mexico	exchange_rate
i need to know the conversion for dollars to pesos	exchange_rate
can you tell me dollars to franks	exchange_rate
i would like to know the usd to aud conversion rate	exchange_rate
i need to know the dollar to peso conversion	exchange_rate
us dollars to uk	exchange_rate
exchange rate between mexico and us	exchange_rate
how many dollars is one mexican peso	exchange_rate
dollar to pesos exchange rate	exchange_rate
exchange rate to go from dollar to yen	exchange_rate
us and mexico exchange rate	exchange_rate
what is 2 francs in euros	exchange_rate
what's 10 pounds in dollars	exchange_rate
what is 56 dollars in yen	exchange_rate
what's 11 yen in pounds	exchange_rate
what's 10 euros in dollars	exchange_rate
how many swedish kroner do i get for a dollar	exchange_rate
how much is 10 us dollars in canadian dollars	exchange_rate
what is 50 dollars in euros	exchange_rate
what is the exchange rate for canadian dollars to us dollars	exchange_rate
what is the current exchange rate for the dollar and the yen	exchange_rate
if i have 10 us dollars, how many pounds sterling is that	exchange_rate
if i have 20,000 yen, how much is that in usd	exchange_rate
what's 50 euro in dollars	exchange_rate
how much is the euro in dollars	exchange_rate
what is the current exchange rate of yen to lira	exchange_rate
convert krugerrands to saudi riyal	exchange_rate
tell me the currency conversion rate from kurus to euros	exchange_rate
i need the exchange rate between pounds and us dollars	exchange_rate
what is the exchange rate between rubles and us dollars	exchange_rate
how many dollars can i exchange for 200 pounds	exchange_rate
how many euros can i exchange for 200 yen	exchange_rate
how many canadian dollars can i exchange for 200 yen	exchange_rate
how many dollars can i exchange for 200 yen	exchange_rate
how many dollars can i exchange for 200 euros	exchange_rate
what is the yen worth in terms of the peso	exchange_rate
pay my water bill with my charles schwab account	pay_bill
can i pay a bill	pay_bill
i want to pay my car bill	pay_bill
i need to pay my cable bill	pay_bill
i want to pay my gas bill	pay_bill
go ahead and pay my american express bill now	pay_bill
i need your help to pay my gas bill	pay_bill
can anyone help me pay my car bill	pay_bill
i wish to pay my cable bill	pay_bill
i wanna pay my cable bill from my checking account	pay_bill
i must pay my cable bill	pay_bill
will you aid me in paying my insurance premium	pay_bill
i need to make a bill payment	pay_bill
please help me pay my cable bill	pay_bill
i want to pay my water bill	pay_bill
pay my water bill from my checking account	pay_bill
i need help paying my auto insurance bill	pay_bill
i want to pay my bill, please	pay_bill
can you give me a hand paying my water bill	pay_bill
i got to pay my cable bill	pay_bill
i need help paying my store bill	pay_bill
use my capital one account to pay for my gas bill	pay_bill
pay the cable bill with my visa card	pay_bill
pay my cable bill from my checking account	pay_bill
please pay electric bill	pay_bill
how much snow will we be getting tomorrow	weather
is it raining	weather
what is the temperature in costa mesa	weather
what is the weather like in denver	weather
what's the weather like right now	weather
what's the current weather	weather
how is the weather in miami	weather
are there any tornadoes coming soon	weather
what's the temperature outside	weather
is sparks experiencing bad weather right now	weather
can you let me know if it will be warm this week	weather
i want to know the weather forecast for today	weather
will it freeze tonight	weather
how's the weather in tallahassee	weather
what are the conditions like in sarasota	weather
can you tell me what the weather will be please	weather
what weather should i expect	weather
what is the forecast for this week	weather
will it snow this weekend	weather
what can you tell me about miami weather	weather
is it cloudy or sunny in sparks	weather
how is the weather in seattle	weather
what will the weather be like	weather
what are the conditions like in orlando	weather
what's today's weather going to be	weather
what is the weather like tomorrow	weather
tell me what the weather is like	weather
is it snowing right now in richmond, va	weather
tell me this week's forecast	weather
will it get over 90 degrees today	weather
what's the weather looking like	weather
when will it rain next	weather
i need meteorological data for tallahassee	weather
whats the predicted weather suppose to be like	weather
tell me how the weather is	weather
whats the forecast for the weather	weather
what are the atmospheric conditions in sparks	weather
what is the record high temperature for today	weather
what is the weather forecast for seattle	weather
what's it doing outside right now	weather
what's the climate like in chicago	weather
costa mesa current weather	weather
is it hot outside	weather
what does the weather look like	weather
tell me today's weather forecast	weather
what is the weather going to be like tomorrow	weather
is it raining in sparks	weather
weather in costa mesa	weather
is it going to rain today	weather
when is it going to rain again	weather
check maps for my location	current_location
i'm lost, can you tell me where i am	current_location
how can i go about finding my location right now	current_location
please tell me my location using gps	current_location
where exactly am i	current_location
what's my location	current_location
is there a way to get my current location	current_location
what's the precise coordinates of this place	current_location
where am i right this moment	current_location
use the map and pinpoint my position	current_location
give me my location on the map	current_location
what's my current location	current_location
what street is this	current_location
can you direct me where to find where i am	current_location
what do i do to find my location	current_location
using this map i'd like to see my exact whereabouts	current_location
place a marker for me where i am on the map	current_location
i need to know my current gps coordinates	current_location
can i have my current gps coordinates	current_location
would you please tell me my current gps coordinates	current_location
please tell me my current gps coordinates	current_location
list my current gps coordinates	current_location
how do i know where i'm at	current_location
where am i located currently	current_location
tell me how to find my current location	current_location
showme how to find my location	current_location
i'd like to know where i am	current_location
what are the gps coordinates where i am located	current_location
at this location what are my gps coordinates	current_location
in the place i am what are my gps coordinates	current_location
what are my gps coordinates at this location	current_location
what are the gps coordinates of this spot i am at right now	current_location
where am i located	current_location
what country and city am i in	current_location
what are my longitude and latitude points	current_location
show me where i am on the map	current_location
display my location on a map	current_location
please show me where i am on a map	current_location
can you show me where i am on a map	current_location
where am i right now, location wise	current_location
what street am i on right now	current_location
tell me my current location please	current_location
what location do you see me at right now	current_location
what is my current location that you see right now	current_location
show me where i am	current_location
bring up my location	current_location
tell me where i am on a map	current_location
can you locate me on a map	current_location
show me where i am on a map	current_location
i need to know my location	current_location
i'm lost	current_location
can you tell me how to figure out my current location	current_location
i need to find out how i know my location right now	current_location
can you tell me my location	current_location
what do i do to find my current location	current_location
my current location	current_location
i would like to know my current location	current_location
how can i tell what my current location is	current_location
how can i know my current location	current_location
let me know where i'm located	current_location
i am in need of my location	current_location
help me find where i am	current_location
i do not know where i am	current_location
i would like to know my location	current_location
where are we located	current_location
tell me the current location	current_location
please tell me my current location	current_location
what are my gps coordinates right now	current_location
please tell me my present gps coordinates	current_location
i need to know my present gps coordinates	current_location
tell me my current gps coordinates	current_location
please give me my gps coordinates	current_location
how do i find my location right now, please	current_location
how do i find my location, please	current_location
could you find my location on the map, please	current_location
how do i find my present location right now	current_location
could you find my location on the map	current_location
how do i find my location right now	current_location
would you find my location on the map, please	current_location
can you find my location on the map, please	current_location
can you find my location on the map	current_location
how do i find my present location right now, please	current_location
give me my current location	current_location
let me know my current location	current_location
what is my location right now	current_location
can you tell me the address where i am right now	current_location
please locate me on the map and show me	current_location
tell me my current location	current_location
how can i go about finding my current location	current_location
i wanna know my current location	current_location
how can i find my current location	current_location
how will i find my current location	current_location
i'd like to know my current location	current_location
how can i locate where i am	current_location
how shall i find my current location	current_location
check out my location up on the map	current_location
could you pull up my location on the map	current_location
check me out on the map	current_location
look me up on the map	current_location
look my location up on the map	current_location
please cancel what you are doing, i've changed my mind	cancel
never mind, cancel that	cancel
stop working on it, i need something else	cancel
cancel my last request, i know the answer	cancel
forget it, i do not need it anymore	cancel
pause	cancel
cancel that last thing	cancel
silence	cancel
quit	cancel
mute	cancel
stop	cancel
stop and go back	cancel
ai stop talking	cancel
quiet now	cancel
shhhh	cancel
how do i make you stop talking	cancel
can you be quiet please	cancel
please stop doing what i asked	cancel
please be quiet	cancel
i would like you to stop what you were doing	cancel
please cancel that last command	cancel
can you cancel what you were doing	cancel
can you cancel	cancel
shut up!	cancel
i need you to stop talking now	cancel
i want you to quit the action	cancel
discontinue please	cancel
i don't want you to speak any more for now	cancel
discontinue your current task	cancel
abort please	cancel
quit the current action please	cancel
forget my previous command	cancel
abort the current action	cancel
actually forget that i don't need it	cancel
quit what you are doing	cancel
sorry, you can actually stop that	cancel
i actually don't want this anymore, please abort	cancel
please cancel your present task	cancel
that's enough, don't say anymore please	cancel
i want you to stop your present action	cancel
stop talking please	cancel
what you are doing is not actually helpful, please cancel the action	cancel
please stop	cancel
cancel action	cancel
please cancel the input	cancel
ai, stop talking	cancel
ai, shut up	cancel
ai, stop!	cancel
please be quiet now	cancel
terminate	cancel
negate last command	cancel
halt	cancel
would you stop talking please	cancel
please abandon the current job	cancel
please abort the current task	cancel
terminate current process	cancel
i want you to cancel the current action	cancel
abort	cancel
please stop doing that	cancel
abort running program	cancel
don't continue with what you're doing	cancel
oh shut the hell up would you	cancel
destroy process	cancel
please cancel that last task	cancel
please refrain from carrying out the current task	cancel
ai, cancel that last request	cancel
do not complete the task that i gave you	cancel
ai, please stop your current task	cancel
actually, cancel that command	cancel
nevermind, cancel that	cancel
actually, cancel that	cancel
forget it	cancel
cancel that	cancel
don't do this process	cancel
undo	cancel
cancel current process	cancel
undo this process	cancel
just shut up	cancel
stop that	cancel
cancel that input	cancel
never mind, don't do that	cancel
never mind	cancel
stop doing that	cancel
halt that immediately	cancel
stop the process happening now	cancel
stop, i changed my mind	cancel
cancel that last command	cancel
oops cancel that	cancel
can you stop	cancel
could you stop talking for a second	cancel
could you stop please	cancel
can you switch off	cancel
can you stop speaking	cancel
can you please cancel	cancel
can you end the task	cancel
scratch	cancel
refrain from talking	cancel
halt the process	cancel
no more talking	cancel
i advise you to quit talking	cancel
what kind of reviews does wendy's have	restaurant_reviews
is mcdonalds a good place to eat	restaurant_reviews
what are the comments on the donuts at tgi	restaurant_reviews
how good are the ratings for outback	restaurant_reviews
what reviews does miyabi have	restaurant_reviews
has ruby tuesday got good reviews	restaurant_reviews
read some of the reviews for wing stop	restaurant_reviews
are the reviews for applebee's good	restaurant_reviews
does pizza hut have good reviews	restaurant_reviews
what do the ratings say for black bear diner	restaurant_reviews
what do people think about the sandwiches at wendy's	restaurant_reviews
are there any positive reviews for wendy's	restaurant_reviews
what are the ratings for chipotle	restaurant_reviews
are the chili's reviews any good	restaurant_reviews
do people like the food at wendy's	restaurant_reviews
what's the reviews have to say about burger king	restaurant_reviews
does wendy's have good reviews	restaurant_reviews
what are the reviews like at minnis	restaurant_reviews
does the mediterranean grille have good reviews	restaurant_reviews
how good are the ratings for per se	restaurant_reviews
can you tell me if eating at outback's any good	restaurant_reviews
does red robin have good reviews	restaurant_reviews
are the reviews for mi casita good	restaurant_reviews
does chic-fil-a have good reviews	restaurant_reviews
how good are the ratings for chic-fil-a	restaurant_reviews
is there any opinions on the sushi at yakamoto	restaurant_reviews
what are reviews for ihop like	restaurant_reviews
do people like the donuts at tgi	restaurant_reviews
are the pancakes at ihop any good	restaurant_reviews
i need to hear reviews for panda express	restaurant_reviews
are there any negative reviews for wendy's	restaurant_reviews
what are the ratings like for chilis	restaurant_reviews
are the donuts at tgi well reviewed	restaurant_reviews
